Lower Case,Remove Stop Words,Stem,Test Size,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support
True,True,False,0.3,5000,(1 2),True,False,False,97.90888722927558,0.9683590875643856,0.9932075471698113,0.9806259314456035,1325,0.8571428571428571,0.46153846153846156,0.6,13,0.9950372208436724,1.0,0.9975124378109452,401,1.0,0.9985207100591716,0.999259807549963,676,0.9056603773584906,0.7164179104477612,0.7999999999999999,134
True,True,False,0.3,5000,(1 2),False,False,True,97.46079163554892,0.9604562737642586,0.9890368050117463,0.9745370370370371,1277,0.8571428571428571,0.6,0.7058823529411764,10,0.9936305732484076,0.9957446808510638,0.9946865037194473,470,1.0,0.9984917043740573,0.999245283018868,663,0.8775510204081632,0.6515151515151515,0.7478260869565216,132
True,True,False,0.3,5000,(1 3),False,False,False,98.24495892457058,0.9761904761904762,0.9916855631141346,0.9838770153730784,1323,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,0.9933628318584071,1.0,0.9966703662597115,449,1.0,0.9984709480122325,0.9992348890589136,654,0.9148936170212766,0.7413793103448276,0.819047619047619,116
True,True,False,0.3,5000,(1 3),True,False,False,97.46079163554892,0.9619047619047619,0.9901960784313726,0.9758454106280193,1326,0.6666666666666666,0.3333333333333333,0.4444444444444444,12,0.993006993006993,1.0,0.9964912280701755,426,1.0,1.0,1.0,658,0.8910891089108911,0.6617647058823529,0.759493670886076,136
True,True,False,0.3,5000,(1 3),False,False,True,98.31964152352501,0.9766390354182366,0.991583779648049,0.9840546697038725,1307,0.8571428571428571,0.5454545454545454,0.6666666666666665,11,1.0,0.9976359338061466,0.9988165680473373,423,1.0,1.0,1.0,683,0.8773584905660378,0.768595041322314,0.8193832599118943,121
True,True,False,0.35,1000,(1 1),False,False,False,97.68483943241225,0.964152352501867,0.9915514592933948,0.9776599772813328,1302,0.7142857142857143,0.5555555555555556,0.6250000000000001,9,0.9930232558139535,0.9976635514018691,0.9953379953379954,428,1.0,1.0,1.0,700,0.9010989010989011,0.6456692913385826,0.7522935779816514,127
True,True,False,0.35,1000,(1 1),True,False,False,97.31142643764002,0.963924963924964,0.9896296296296296,0.976608187134503,1350,0.4,0.36363636363636365,0.380952380952381,11,0.9929742388758782,0.9976470588235294,0.9953051643192488,425,1.0,0.9970014992503748,0.9984984984984985,667,0.8505747126436781,0.6065573770491803,0.7081339712918661,122
True,True,False,0.35,1000,(1 1),False,False,True,97.64749813293503,0.9636767976278725,0.9954058192955589,0.9792843691148776,1306,0.3333333333333333,0.375,0.35294117647058826,8,1.0,1.0,1.0,455,1.0,0.9984825493171472,0.9992406985573272,659,0.9080459770114943,0.6076923076923076,0.728110599078341,130
True,True,False,0.35,1000,(1 2),False,False,False,97.61015683345781,0.9630434782608696,0.9925317401045557,0.9775652813534387,1339,0.6666666666666666,0.5,0.5714285714285715,8,0.9976470588235294,0.9976470588235294,0.9976470588235294,425,1.0,1.0,1.0,659,0.8863636363636364,0.6190476190476191,0.7289719626168225,126
True,True,False,0.35,1000,(1 2),True,False,False,97.83420463032112,0.9697640117994101,0.990210843373494,0.9798807749627423,1328,0.7,0.7,0.7,10,1.0,1.0,1.0,410,1.0,1.0,1.0,678,0.8666666666666667,0.6893939393939394,0.7679324894514767,132
True,True,False,0.35,1000,(1 2),False,False,True,97.72218073188948,0.9682539682539683,0.9907192575406032,0.9793577981651377,1293,0.46153846153846156,0.6666666666666666,0.5454545454545455,9,0.9931350114416476,0.9977011494252873,0.9954128440366972,435,1.0,1.0,1.0,693,0.9117647058823529,0.6992481203007519,0.7914893617021277,133
True,True,False,0.35,1000,(1 3),False,False,False,97.61015683345781,0.962582538517975,0.9939393939393939,0.9780096906448005,1320,0.6,0.3333333333333333,0.42857142857142855,9,1.0,1.0,1.0,432,1.0,0.9984939759036144,0.9992464204973625,664,0.8865979381443299,0.6370370370370371,0.7413793103448276,135
True,True,False,0.35,1000,(1 3),True,False,False,97.64749813293503,0.9627192982456141,0.9924642049736248,0.977365491651206,1327,0.6,0.6,0.6,5,0.9977477477477478,0.9977477477477478,0.9977477477477478,444,1.0,1.0,1.0,639,0.9042553191489362,0.6343283582089553,0.7456140350877193,134
True,True,False,0.35,1000,(1 3),False,False,True,98.39432412247946,0.9737991266375546,0.9955357142857143,0.9845474613686535,1344,0.8,0.8,0.8000000000000002,5,1.0,1.0,1.0,432,1.0,0.9984848484848485,0.9992418498862775,660,0.9318181818181818,0.7008547008547008,0.7999999999999999,117
True,True,False,0.35,5000,(1 1),False,False,False,98.02091112770725,0.9713639788997739,0.9900153609831029,0.9806009889691898,1302,0.6666666666666666,0.5714285714285714,0.6153846153846153,7,0.9953271028037384,0.9976580796252927,0.9964912280701754,427,1.0,1.0,1.0,682,0.89,0.712,0.7911111111111112,125
True,True,False,0.35,5000,(1 1),True,False,False,98.35698282300224,0.975317875841436,0.9939024390243902,0.9845224613061533,1312,1.0,0.4444444444444444,0.6153846153846153,9,0.9957446808510638,0.997867803837953,0.9968051118210862,469,1.0,1.0,1.0,651,0.8928571428571429,0.7142857142857143,0.7936507936507937,105
True,True,False,0.35,5000,(1 1),False,False,True,97.72218073188948,0.9629903774981495,0.9931297709923664,0.9778278842540399,1310,0.875,0.6363636363636364,0.7368421052631579,11,0.9931350114416476,0.9977011494252873,0.9954128440366972,435,1.0,0.9970631424375918,0.9985294117647059,681,0.9213483146067416,0.6507936507936508,0.7627906976744186,126
True,True,False,0.35,5000,(1 2),False,False,False,97.61015683345781,0.9610580455547392,0.992412746585736,0.9764837625979842,1318,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.9952153110047847,1.0,0.9976019184652278,416,1.0,1.0,1.0,686,0.9166666666666666,0.6376811594202898,0.752136752136752,138
True,True,False,0.35,5000,(1 2),True,False,False,97.53547423450335,0.9663157894736842,0.992790194664744,0.9793741109530584,1387,0.36363636363636365,0.6666666666666666,0.4705882352941177,6,0.9950124688279302,1.0,0.9974999999999999,399,1.0,1.0,1.0,642,0.898876404494382,0.6015037593984962,0.7207207207207207,133
True,True,False,0.35,5000,(1 2),False,False,True,97.64749813293503,0.9640762463343109,0.9924528301886792,0.978058757902566,1325,0.3333333333333333,0.25,0.28571428571428575,8,0.9952718676122931,0.9976303317535545,0.9964497041420118,422,1.0,0.9984662576687117,0.9992325402916347,652,0.9252336448598131,0.6923076923076923,0.7919999999999999,143
True,True,False,0.35,5000,(1 3),False,False,False,98.09559372666169,0.9704397981254506,0.996299037749815,0.9831994156318481,1351,0.6666666666666666,0.5,0.5714285714285715,12,0.9951338199513382,0.9975609756097561,0.9963459196102314,410,1.0,0.998468606431853,0.9992337164750957,653,0.9444444444444444,0.6910569105691057,0.7981220657276995,123
True,True,False,0.35,5000,(1 3),True,False,False,97.72218073188948,0.9641255605381166,0.9923076923076923,0.978013646702047,1300,0.6666666666666666,0.5714285714285714,0.6153846153846153,7,0.9906542056074766,1.0,0.9953051643192489,424,1.0,0.9985693848354793,0.9992841803865427,699,0.9195402298850575,0.6299212598425197,0.7476635514018691,127
True,True,False,0.35,5000,(1 3),False,False,True,97.72218073188948,0.9652677279305355,0.9925595238095238,0.9787234042553191,1344,1.0,0.36363636363636365,0.5333333333333333,11,0.9901477832512315,1.0,0.995049504950495,402,1.0,1.0,1.0,675,0.896551724137931,0.639344262295082,0.7464114832535885,122
