Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF, alpha, F1score, accu ,Functional-Method Precision,Functional-Method Recall,Functional-Method F1-Score,Functional-Method Support,Functional-Module Precision,Functional-Module Recall,Functional-Module F1-Score,Functional-Module Support,Functional-Inline Precision,Functional-Inline Recall,Functional-Inline F1-Score,Functional-Inline Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo-Support
True,True,False,5000,"(1, 1)",True,False,-1,78.63920524760839,91.39266029795003,0.8605795074218469,0.9693464753301507,0.9114959118608301,274.7,0.8158777907954177,0.7848499906239178,0.7989607892236046,98.8,0.9041505016399265,0.7253623794313686,0.8040976126810648,154.0,0.2,0.075,0.10666666666666666,3.3,0.9742051928570831,0.9987256493506493,0.9862822517443111,171.7,0.993348388031486,0.9985773285032792,0.9959226373792971,270.6,0.7740288894300162,0.7170024712204419,0.742091866943621,49.9,0.9402211066321184,0.9520517549120255,0.945618683309276,48.2
True,True,False,5000,"(1, 1)",False,True,-1,79.26601751294028,89.88039494404728,0.8255112137881946,0.9564206608711073,0.8859550574248249,274.7,0.8157591837347848,0.740298989594818,0.7745497653619984,98.8,0.8722324880471918,0.7004665107211692,0.7759390713220389,154.0,0.5,0.205,0.2876190476190476,3.3,0.9731492009734446,0.9958207533624192,0.9843297787968975,171.7,0.9941489926118902,0.9967831155952815,0.9954282325217193,270.6,0.7568839264869363,0.6854934203509283,0.7165141506723458,49.9,0.9358019216358293,0.9075964614514668,0.9209462973163495,48.2
True,True,False,5000,"(1, 2)",False,False,-1,82.07070055938895,91.12191145114762,0.9150085856893264,0.9341751104263268,0.9242450227338722,274.7,0.732949888258217,0.8579667478236452,0.7892161205859947,98.8,0.9343615973181612,0.6919051412218258,0.7943027893404777,154.0,0.6,0.3516666666666667,0.4391269841269841,3.3,0.991404966111703,0.9987012987012986,0.995030190413412,171.7,0.9913918803219636,0.9976941395679914,0.9944591818670462,270.6,0.6080697589045736,0.7701671645813432,0.6769671421613339,49.9,0.929438338765598,0.9770405933740035,0.9523086135219957,48.2
True,True,False,5000,"(1, 2)",True,False,-1,82.8456138260274,92.2048371587441,0.8918327059213402,0.9600724666554251,0.9244786635291813,274.7,0.789909696297437,0.8359025173682092,0.8111997625850496,98.8,0.9235800205559326,0.7407513649772769,0.8214172963927773,154.0,0.65,0.2783333333333333,0.3821428571428572,3.3,0.9975838077166351,0.9993506493506494,0.998464599183879,171.7,0.9913885634417191,0.9989009530987485,0.9950359075327377,270.6,0.721714819087683,0.7635121079023135,0.739828938138227,49.9,0.9485216075530772,0.9621642486274604,0.9550810815774838,48.2
True,True,False,5000,"(1, 2)",False,True,-1,82.32085038458912,91.71937058405453,0.8710079074476591,0.9614719741198078,0.913737197634896,274.7,0.7987187167217658,0.8102554477173202,0.803058291250099,98.8,0.900352068754424,0.7434334621376755,0.8135432255232267,154.0,0.65,0.2783333333333333,0.3821428571428572,3.3,0.9982205355260383,0.9980762987012988,0.9981447946493939,171.7,0.9925048490002603,0.9989009530987485,0.99559646539845,270.6,0.7576772940975212,0.7281973576974596,0.7392457172316079,49.9,0.9513637432126725,0.9314580859129261,0.9401994819365982,48.2
True,True,False,5000,"(1, 3)",False,False,-1,81.1653916378108,90.6925195451315,0.9262898068774881,0.9257582143610019,0.9258573562122047,274.7,0.7074191272358841,0.8763709489818196,0.7811446662657722,98.8,0.9493998733661055,0.6614491766312214,0.7785746958322111,154.0,0.575,0.33166666666666667,0.41690476190476183,3.3,0.9948971464677451,0.9987012987012986,0.9967842165286187,171.7,0.9909570852440901,0.9976941395679914,0.9942302205886826,270.6,0.573114500905668,0.7935648404895606,0.6628385538919301,49.9,0.9079879671943877,0.9687122876927565,0.9368968598006819,48.2
True,True,False,5000,"(1, 3)",True,False,-1,80.11939840797847,91.73807956018229,0.9027723480457169,0.9556732651644528,0.9281848169399364,274.7,0.7645142724329,0.8532820630207368,0.8050716294027531,98.8,0.9187759637890103,0.7308051562756814,0.8129519960575495,154.0,0.21500000000000002,0.20833333333333334,0.1860989010989011,3.3,0.9982247796479295,0.9993506493506494,0.9987861223209361,171.7,0.9908914728410627,0.9862166923817158,0.9884315948594701,270.6,0.7138971327635996,0.7611394615174849,0.7337635828773316,49.9,0.9508512808876727,0.9624633939266056,0.9562632290814003,48.2
True,True,False,5000,"(1, 3)",False,True,-1,79.56393282185118,91.40196252630405,0.8873027254716973,0.9557886030463589,0.9199881533170362,274.7,0.7780813146549979,0.8251205863755635,0.7997212972804136,98.8,0.8930828532804107,0.7412160996253514,0.8089085602577504,154.0,0.15833333333333333,0.20833333333333334,0.1685014985014985,3.3,0.9982247796479295,0.9993506493506494,0.9987861223209361,171.7,0.9920500110531059,0.9852173305147212,0.9885023532139728,270.6,0.7385553080287139,0.7453613620951278,0.7386762277352208,49.9,0.955390515703581,0.9317572312120715,0.9420304131212663,48.2
True,True,True,1000,"(1, 1)",False,False,-1,80.75401231829855,89.69356648131891,0.8808412389605269,0.919342590898332,0.8994321220277823,274.7,0.7024504795052893,0.806216296739052,0.7489128213064352,98.8,0.8879204344454419,0.6583350922498139,0.7551586803594024,154.0,0.4666666666666667,0.43,0.43614718614718606,3.3,0.9948670991614149,0.9987256493506493,0.9967847942421763,171.7,0.9903300607138406,0.9978277496150142,0.993958877223214,270.6,0.6557179654937743,0.7442558135537348,0.6935260101050968,49.9,0.8958740306879829,0.9814806079664571,0.9364004940525898,48.2
True,True,True,1000,"(1, 1)",True,False,-1,80.55310626916037,89.99230911269981,0.8304033197822516,0.9538051495960767,0.8876453742694377,274.7,0.7604659560088898,0.74534501258203,0.7518142589095206,98.8,0.8833091086718318,0.6773411400657117,0.7660740454113846,154.0,0.55,0.28500000000000003,0.3638888888888889,3.3,0.997131097587145,0.9981006493506493,0.9976074087328545,171.7,0.9899139397817978,0.9989009530987485,0.9942847823069647,270.6,0.7565210842718914,0.6970765130872568,0.7233377008939639,49.9,0.9532375217263234,0.9664405506222391,0.9595960421198146,48.2
True,True,True,1000,"(1, 1)",False,True,-1,77.09413633606664,88.71335723344063,0.7953826089594535,0.9480458606928901,0.8648084908052995,274.7,0.758970131476419,0.7070620056812175,0.7305600862172645,98.8,0.8586003175431633,0.6512105785316759,0.7395039571911067,154.0,0.35,0.13499999999999998,0.19047619047619047,3.3,0.997131097587145,0.9981006493506493,0.9976074087328545,171.7,0.9913894160259968,0.9985773285032792,0.9948629846803243,270.6,0.7819109171310036,0.6623080852696569,0.7132313593670181,49.9,0.9397928019336861,0.9340697973271267,0.9364804294152735,48.2
True,True,True,1000,"(1, 2)",False,False,-1,80.75989561420675,89.18955641958274,0.8965573799364732,0.9213624748487336,0.9084669978351156,274.7,0.6485323814797107,0.8369185615352709,0.7291446578332501,98.8,0.9469010103278481,0.6005538854121812,0.7340557354143364,154.0,0.5366666666666667,0.53,0.5123376623376623,3.3,0.9954679955907693,0.9981006493506493,0.9967673959418768,171.7,0.9895956052299205,0.9985359895950989,0.9939173450026262,270.6,0.5845782869881541,0.7427700441124284,0.6495967910355707,49.9,0.9019624598897629,0.9752377549075663,0.936505063736103,48.2
True,True,True,1000,"(1, 2)",True,False,-1,78.27015683499812,89.73108895299414,0.8639667751548904,0.9467319613451324,0.9032309394101008,274.7,0.699281218988416,0.8135967213192341,0.7506612770815074,98.8,0.9145808288497305,0.6495655872985495,0.7591267762176133,154.0,0.2,0.2533333333333333,0.21294594294594296,3.3,0.9960493509399264,0.9987256493506493,0.9973760971790424,171.7,0.9897742814933013,0.9855694431907773,0.9875259762281516,270.6,0.698533539600479,0.6958658455913667,0.6939220464549892,49.9,0.937838969372434,0.9773681371039862,0.956823491282502,48.2
True,True,True,1000,"(1, 2)",False,True,-1,78.06859103413771,89.27362487283469,0.8438321492112877,0.9459794312095197,0.8917576249668355,274.7,0.7099838291641399,0.788574527796779,0.7460734110503757,98.8,0.9033661323710064,0.6398004366302809,0.7482897755448016,154.0,0.20666666666666664,0.2733333333333333,0.2266833166833167,3.3,0.9954617185209054,0.997535677599237,0.9964841232721504,171.7,0.990532390241704,0.9852044796871278,0.9877145212976817,270.6,0.7118284919020471,0.6961183581301494,0.7013708707693564,49.9,0.9316918245153539,0.9642237484542173,0.9471136391464998,48.2
True,True,True,1000,"(1, 3)",False,False,-1,78.84034596638057,88.75080131555109,0.900440553907709,0.9189174692707542,0.9091714584676733,274.7,0.6302561208882023,0.8559684190094172,0.7243735960613805,98.8,0.9479664873127704,0.5685115353453873,0.7094579085224251,154.0,0.4033333333333333,0.45499999999999996,0.4035281385281385,3.3,0.9947936340741602,0.9981006493506493,0.9964391937300927,171.7,0.9895530758892823,0.9985163377141333,0.9938868850802081,270.6,0.5800114670018296,0.7379148839820313,0.6444524344146567,49.9,0.8888113625248453,0.9677405651753599,0.9259180625058703,48.2
True,True,True,1000,"(1, 3)",True,False,-1,76.64654577387738,89.03087852056245,0.8715502107861741,0.9392928383426409,0.903802210591155,274.7,0.6640007662774876,0.8295480867983486,0.7355471599717562,98.8,0.8991097766604425,0.6169646342297387,0.7309194274023887,154.0,0.15999999999999998,0.18333333333333332,0.1631118881118881,3.3,0.9948237009955306,0.9987256493506493,0.9967677756887129,171.7,0.9893868260728839,0.9852044796871278,0.987149283074435,270.6,0.6799214797969392,0.6646580252160204,0.6685752563429881,49.9,0.9188686544010842,0.9752228379586871,0.9458506607268677,48.2
True,True,True,1000,"(1, 3)",False,True,-1,76.49433274555247,88.79753891606394,0.8509390213994535,0.9407123633780362,0.8932446286886566,274.7,0.6759843947759349,0.8062935098461568,0.7330967089866595,98.8,0.8994125764244176,0.6174337526429315,0.7312672911703599,154.0,0.15166666666666667,0.17833333333333332,0.15755633255633256,3.3,0.99371218886449,0.9981006493506493,0.9958924316382257,171.7,0.9897700529699573,0.9844616256944597,0.9869608998109332,270.6,0.7081078247993143,0.6661317986132145,0.6822247098580957,49.9,0.9141220280169067,0.9665551810898109,0.9393036169349342,48.2
True,True,True,5000,"(1, 1)",False,False,-1,82.18196788146284,90.12305419680311,0.9136159966035781,0.9291329216868803,0.9210906209475727,274.7,0.7256084233196639,0.800364716717074,0.7593588082643372,98.8,0.8903175195035885,0.6896375601101766,0.776361696289825,154.0,0.6666666666666667,0.48999999999999994,0.5317460317460319,3.3,0.934769916174373,0.9987256493506493,0.9656440440075855,171.7,0.9976734306738674,0.9901609773321474,0.9938932646287022,270.6,0.6508249380870959,0.7463014955439207,0.691886576194783,49.9,0.9005562924398187,0.9723749169095466,0.9345763884381892,48.2
True,True,True,5000,"(1, 1)",True,False,-1,77.79191536061072,90.44046225455355,0.8484132991564662,0.9637201129425341,0.9022237279784184,274.7,0.784409088104614,0.757179299599732,0.7692362625136836,98.8,0.8929223142278792,0.6971919557538435,0.7825155494417528,154.0,0.2,0.075,0.10666666666666666,3.3,0.9473751979639417,0.9981006493506493,0.9720500870241867,171.7,0.996935501427162,0.9967831155952815,0.9968502380252892,270.6,0.8027518524533346,0.6955383607140537,0.7430040538439908,49.9,0.9459465728928645,0.9559640145796653,0.9508066433548696,48.2
True,True,True,5000,"(1, 1)",False,True,-1,78.93500346332029,88.76010354390512,0.8064756714464154,0.9538753844514725,0.8738128371231358,274.7,0.7824227753031303,0.703716337053747,0.7392183935228659,98.8,0.8638600996174859,0.6576015789019831,0.7460083060674202,154.0,0.6,0.23833333333333334,0.3376190476190476,3.3,0.9457098294006823,0.9941233002461327,0.9692916313945756,171.7,0.9980340424746739,0.9942445055720917,0.9961280883263257,270.6,0.7929703824300691,0.6739077478636515,0.7266902834740119,49.9,0.9413194255914862,0.9122986506371159,0.9260316895382402,48.2
True,True,True,5000,"(1, 2)",False,False,-1,81.88400973885572,91.09395250637567,0.9205896765835201,0.9311995564863293,0.9255382926744012,274.7,0.7228900340221662,0.8628074287022868,0.7844176357400234,98.8,0.9363216545977965,0.6843161697911351,0.7900875600247032,154.0,0.6,0.3383333333333333,0.42023809523809524,3.3,0.9931912004913375,0.9987256493506493,0.9959327887109485,171.7,0.9920944435908267,0.9969927006412792,0.9944694819877464,270.6,0.6055796915539708,0.8003807662263203,0.6863048557165341,49.9,0.9338235981858698,0.9757070230607967,0.9537320690160053,48.2
True,True,True,5000,"(1, 2)",True,False,-1,82.64809555687748,91.9060945273632,0.8907833933582235,0.9529904602425445,0.9205581392811348,274.7,0.7781388897856542,0.8423809868348153,0.8076345659738955,98.8,0.9061923697661843,0.7279197979739195,0.8069225066898842,154.0,0.65,0.2783333333333333,0.3821428571428572,3.3,0.9988130149420471,0.9987256493506493,0.9987676279478492,171.7,0.9924724425074508,0.9989009530987485,0.9955907381530391,270.6,0.7278600357060492,0.764901175914053,0.7435272050968526,49.9,0.947637908990069,0.9668499722525266,0.9567040042646852,48.2
True,True,True,5000,"(1, 2)",False,True,-1,82.55618295939774,91.37402971138705,0.8740444413811368,0.9501295075600844,0.9103527526204136,274.7,0.7851219399316351,0.8136436964258043,0.7979065205468441,98.8,0.8935892505005866,0.7214231872314534,0.7977897596967346,154.0,0.65,0.3383333333333333,0.425,3.3,0.9988130149420471,0.9987256493506493,0.9987676279478492,171.7,0.9932328652907744,0.9989009530987485,0.995972406293328,270.6,0.7179854731448072,0.7495279893909407,0.7303586321746807,49.9,0.947213368974516,0.9514334973330602,0.9483469374719684,48.2
True,True,True,5000,"(1, 3)",False,False,-1,81.08703766218233,90.48718243516313,0.92749819935221,0.9239060233279401,0.9254554390631153,274.7,0.692057501823897,0.862270174026458,0.7661582924548069,98.8,0.939551973158701,0.6511519082292087,0.7683749840160857,154.0,0.5966666666666667,0.3433333333333333,0.42404761904761906,3.3,0.9982811306340718,0.9987256493506493,0.9984995353182228,171.7,0.9918216412954186,0.9985488404226922,0.995077828587908,270.6,0.5702339904044719,0.8092242771110614,0.6658181608418554,49.9,0.9160898739220592,0.9732317142003059,0.9435311536449715,48.2
True,True,True,5000,"(1, 3)",True,False,-1,80.13219882509425,91.57935811140376,0.9020241277141947,0.9496973671542317,0.9249997357417671,274.7,0.758633263155492,0.8581737949733748,0.8036191385863362,98.8,0.9000174951709686,0.7177388202671169,0.7980902760818019,154.0,0.275,0.20833333333333334,0.1972893772893773,3.3,0.9988130149420471,0.9993506493506494,0.9990811075716735,171.7,0.9916953743581942,0.9899339008293758,0.9907059623995134,270.6,0.7160154310818249,0.7647144827302499,0.7359625033023157,49.9,0.9533486617007888,0.968999625534255,0.9608278050347536,48.2
True,True,True,5000,"(1, 3)",False,True,-1,79.79490843430969,91.01923854118763,0.8920502316318009,0.943879007095868,0.9169945001850002,274.7,0.7607161640601059,0.8361773622946382,0.79494163800036,98.8,0.8855816508578138,0.7216121788820262,0.7947700557212702,154.0,0.19055555555555553,0.28833333333333333,0.2203846153846154,3.3,0.9988130149420471,0.9993506493506494,0.9990811075716735,171.7,0.992074959067993,0.9852173305147212,0.9885226202252679,270.6,0.7024355679743413,0.749611287498805,0.7215791177902053,49.9,0.9527626379027601,0.9435432258398476,0.9473190198663808,48.2
